,MLS #,Type,Status,City,Address,Unit Number,Price,Bedrooms,Total Bathrooms,Days On Market,Listing Date,Closing Date,Short Sale Y/N,Approx Sq Ft,Total Rooms,Bank Owned Y/N,Days On MLS,Monthly Maintenance Fee,Short Sale (Y/N),PARKING AVAILABLE,PARKING AVAILABLE.1,PARKING AVAILABLE.2,Zip,Elevator,A/C Central,A/C Central.1,A/C Central.2,Terrace,Terrace.1,Terrace.2,Washer/Dryer,Washer/Dryer.1,Washer/Dryer.2,Taxes,Doorman,Doorman.1,Exercise Room,Exercise Room.1,Health Club,Health Club.1,New York View,New York View.1,New York View.2,River View,River View.1,River View.2,Street_Num,Street_Name,Neighborhood,City_X,Zip_Code,Latitude,Longitude
407,501720,Condominium,SOLD,North Bergen,2200 PATERSON PLANK RD,"1,2","$260,000 ",2.0,1,15,2/28/2005,5/2/2005,,1500.0,5.0,,13,319.0,,,"3+ Cars, Garage",,7047,No,,No,,,No,,,No,,4000,No,,No,,No,,,No,,,No,,2200,Paterson Plank Rd,Not Found,North Bergen,07047,40.7707741,-74.0414037
408,500293,Condominium,SOLD,"JC, Heights",1097 SUMMIT AVE,1A,"$260,000 ",3.0,2,70,1/10/2005,5/23/2005,,1100.0,6.0,,67,240.0,,,None,,7307,No,,Yes,,,No,,,Yes,,8028,No,,No,,No,,,No,,,No,,1097,Summit Ave,The Heights,Jersey City,07307,40.7523266,-74.0482526
409,410179,Condominium,SOLD,North Bergen,4012 LIBERTY AVE,1,"$260,000 ",3.0,1,117,12/3/2004,6/6/2005,,1300.0,6.0,,113,228.0,,,2 Cars,,7047,No,,Yes,,,No,,,No,,6000,No,,No,,No,,,No,,,No,,4012,Liberty Ave,Not Found,North Bergen,07047,40.78141,-74.0344996
410,502410,Condominium,SOLD,North Bergen,1441 B 68TH ST,B,"$260,000 ",2.0,1,0,3/21/2005,6/29/2005,,1037.0,4.0,,0,235.0,,,"1 Car, Other-See Remarks",,7047,No,,No,,,No,,,No,,2055,No,,No,,No,,,No,,,No,,1441,68th St,Not Found,North Bergen,07047,40.7984182,-74.0200311
411,504319,Condominium,SOLD,Secaucus,2 RADIO AVE,C4,"$260,000 ",2.0,1,5,5/14/2005,8/1/2005,,796.0,5.0,,2,263.0,,,1 Car,,7094,No,,No,,,No,,,No,,2369,No,,No,,No,,,No,,,No,,2,Radio Ave,Not Found,Secaucus,07094,40.793221,-74.0555464
412,505228,One Family,SOLD,"JC, Bergen-Lafayett",146 CLERK ST,,"$260,000 ",4.0,2,45,6/7/2005,8/9/2005,,,,,42,,,1 Car,,,7305,,No,,,,,No,Yes,,,2399,,,,,,,No,,,No,,,146,Clerk St,Bergen/Lafayette,Jersey City,07305,40.7087609,-74.0757338
413,504625,One Family,SOLD,North Bergen,9117 DURHAM AVE,,"$260,000 ",2.0,2,32,5/23/2005,8/9/2005,,,,,30,,,"2 Cars, Garage, Detached",,,7047,,No,,,,,No,Yes,,,4097,,,,,,,No,,,No,,,9117,Durham Ave,Not Found,North Bergen,07047,40.812547,-74.007108
414,506634,One Family,SOLD,"JC, Heights",84 CHARLES ST,,"$260,000 ",3.0,1,4,7/21/2005,8/24/2005,,,,,0,,,None,,,7307,,No,,,,,No,No,,,3726,,,,,,,No,,,No,,,84,Charles St,The Heights,Jersey City,07307,40.749398,-74.0517574
415,502053,One Family,SOLD,Bayonne,121 WEST 22ND ST,,"$260,000 ",5.0,1,91,3/7/2005,9/8/2005,,,,,84,,,3+ Cars,,,7002,,No,,,,,No,No,,,5740,,,,,,,No,,,No,,,121,W 22nd St,Constable Hook,Bayonne,07002,40.665991,-74.123988
416,506637,Condominium,SOLD,Weehawken,883 BLVD EAST,2D,"$260,000 ",1.0,1,7,7/21/2005,9/20/2005,,600.0,3.0,,3,215.0,,,None,,7086,Yes,,No,,,No,,,No,,1984,No,,No,,No,,,No,,,No,,500,Boulevard E,Not Found,Weehawken,07086,40.764531,-74.022496
417,502347,Condominium,SOLD,"JC, Downtown",481 MONMOUTH ST,2,"$260,000 ",1.0,1,87,3/18/2005,9/21/2005,,580.0,3.0,,84,200.0,,,None,,7302,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,481,Monmouth St,Downtown Jersey City,Jersey City,07302,40.7269563,-74.048653
418,501272,One Family,SOLD,Bayonne,83 EAST 23RD ST,,"$260,000 ",3.0,1,162,2/10/2005,9/29/2005,,,,,157,,,None,,,7002,,Yes,,,,,No,No,,,3639,,,,,,,No,,,No,,,83,E 23rd St,Constable Hook,Bayonne,07002,40.662478,-74.113493
419,501121,One Family,SOLD,"JC, Greenville",47 BAYSIDE TERRACE,,"$260,000 ",4.0,1,171,2/8/2005,10/4/2005,,,,,169,,,1 Car,,,7305,,No,,,,,No,No,,,3093,,,,,,,Yes,,,No,,,47,Bayside Terrace,Greenville,Jersey City,07305,40.6993985,-74.0797613
420,505247,One Family,SOLD,"JC, Heights",118 BEACON AVE,,"$260,000 ",3.0,1,92,6/8/2005,10/25/2005,,,,,90,,,None,,,7307,,No,,,,,No,No,,,4592,,,,,,,No,,,No,,,118,Beacon Ave,The Heights,Jersey City,07306,40.7371738,-74.0551764
421,507495,Cooperative,SOLD,Fort Lee,5 HORIZON RD,2804,"$260,000 ",1.0,1,42,8/15/2005,11/22/2005,,1150.0,4.0,,40,1000.0,,,"1 Car, Other-See Remarks",,7024,Yes,,Yes,,,Yes,,,No,,,Yes,,No,,Yes,,,Yes,,,Yes,,5,Horizon Rd,Not Found,Fort Lee,07024,40.8427971,-73.972357
422,508680,Condominium,SOLD,North Bergen,2001 GRAND AVE,2B,"$260,000 ",1.0,2,41,9/13/2005,12/1/2005,,1000.0,5.0,,38,136.0,,,"1 Car, Garage",,7047,Yes,,Yes,,,Yes,,,Yes,,3800,No,,No,,No,,,No,,,No,,2001,Grand Ave,Not Found,North Bergen,07047,40.7691136,-74.0415303
423,507268,One Family,SOLD,"JC, Journal Square",202 DUNCAN AVE,,"$260,000 ",3.0,2,54,8/10/2005,12/23/2005,,,,,53,,,None,,,7306,,No,,,,,No,Yes,,,4136,,,,,,,No,,,No,,,202,Duncan Ave,West Side,Jersey City,07306,40.7274133,-74.0782382
424,507679,Condominium,SOLD,North Bergen,7427 BLVD EAST,2,"$260,000 ",1.0,1,110,8/20/2005,12/27/2005,,800.0,4.0,,108,263.0,,,None,,7047,Yes,,No,,,No,,,No,,2160,No,,No,,No,,,No,,,No,,7427,Bergen Blvd,Not Found,North Bergen,07047,40.8107034,-74.0050359
425,60000899,Condominium,SOLD,Bayonne,1070 KENNEDY BLVD,6D,"$260,000 ",1.0,1,109,8/15/2005,1/17/2006,,890.0,4.0,,0,279.0,,,1 Car,,7002,Yes,,No,,,Yes,,,No,,4615,No,,No,,No,,,No,,,No,,1070,John F Kennedy Blvd W,Bayonne,Bayonne,07002,40.682827,-74.110507
426,504105,Condominium,SOLD,Hoboken,322 MADISON ST,1,"$260,000 ",0.0,0,94,5/10/2005,1/24/2006,,647.0,0.0,,93,,,,None,,07030-8206,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,322,Madison St,Not Found,Hoboken,07030,40.7422934,-74.0381955
427,508652,Condominium,SOLD,North Bergen,1447 B 68TH ST,B,"$260,000 ",2.0,1,90,9/12/2005,2/8/2006,,900.0,5.0,,87,237.0,,,1 Car,,7047,No,,No,,,No,,,No,,2193,No,,No,,No,,,No,,,No,,1447,68th St,Not Found,North Bergen,07047,40.7984449,-74.0200848
428,50012255,Cooperative,SOLD,"JC, Downtown",270 LUIS M MARIN BLVD,19D,"$260,000 ",1.0,1,34,12/15/2005,2/28/2006,,750.0,3.0,,29,770.0,,,1 Car,,7302,Yes,,No,,,Yes,,,No,,,Yes,,Yes,,No,,,Yes,,,Yes,,270,Luis Munoz Marin Blvd,The Waterfront,Jersey City,07302,40.7143462,-74.0430361
429,507394,Condominium,SOLD,West New York,6601 BROADWAY,D1,"$260,000 ",2.0,1,147,8/11/2005,3/23/2006,,900.0,5.0,,143,304.0,,,Other-See Remarks,,7093,No,,No,,,No,,,No,,2252,No,,No,,No,,,No,,,No,,6601,Broadway,Not Found,West New York,07093,40.7911064,-74.0073534
430,511260,One Family,SOLD,"JC, Journal Square",93 JEWETT AVE,,"$260,000 ",3.0,3,67,11/14/2005,4/18/2006,,,11.0,,64,,,None,,,7304,,No,,,,,No,No,,,2532,,,,,,,No,,,No,,,93,Jewett Ave,McGinley Square,Jersey City,07304,40.7216711,-74.0709023
431,509510,Condominium,SOLD,"JC, Downtown",200 WAYNE ST,2R,"$260,000 ",1.0,1,158,9/30/2005,4/21/2006,,550.0,4.0,,154,189.0,,,1 Car,,7302,No,,No,,,No,,,No,,1745,No,,No,,No,,,No,,,No,,200,Wayne St,Historic Downtown,Jersey City,07302,40.7213277,-74.0514537
432,50012115,Condominium,SOLD,Union City,209 40TH STREET,1C,"$260,000 ",1.0,1,87,12/12/2005,4/27/2006,,705.0,4.0,,84,160.0,,,"1 Car, Garage",,7087,Yes,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,209,40th St,Not Found,Union City,07087,40.7750313,-74.0230054
433,60000507,One Family,SOLD,"JC, West Bergen",266 CLINTON AVE,,"$260,000 ",3.0,2,15,1/11/2006,5/10/2006,,,6.0,,9,,,1 Car,,,7304,,No,,,,,No,Yes,,,3458,,,,,,,No,,,No,,,266,Clinton Ave,West Side,Jersey City,07304,40.7201426,-74.0813548
434,60003364,Condominium,SOLD,West New York,6515 BLVD EAST,80,"$260,000 ",1.0,1,45,3/19/2006,5/26/2006,,600.0,3.0,,42,336.0,,,None,,7093,Yes,,No,,,No,,,No,,3788,Yes,,Yes,,No,,,Yes,,,Yes,,Not Found,J F Kennedy Blvd E,Not Found,West New York,07093,40.7854937,-74.0081343
435,509143,Cooperative,SOLD,North Bergen,9060 PALISADE AVE,502,"$260,000 ",2.0,2,183,9/22/2005,6/1/2006,,1200.0,5.0,,179,1194.0,,,Other-See Remarks,,7047,Yes,,Yes,,,Yes,,,No,,,Yes,,No,,No,,,Yes,,,Yes,,9060,Palisade Ave,Not Found,North Bergen,07047,40.8068334,-73.9957603
436,60005075,Condominium,SOLD,North Bergen,1400 70TH ST,14,"$260,000 ",2.0,1,5,4/18/2006,6/2/2006,,790.0,6.0,,2,257.0,,,1 Car,,7047,No,,No,,,No,,,No,,2572,No,,No,,No,,,No,,,Yes,,1400,70th St,Not Found,North Bergen,07047,40.7990934,-74.0183916
437,60000780,Condominium,SOLD,"JC, Journal Square",2672 KENNEDY BLVD,505,"$260,000 ",3.0,1,108,12/19/2005,6/15/2006,,900.0,5.0,,73,373.0,,,None,,7306,No,,No,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,2672,John F Kennedy Blvd W,McGinley Square,Jersey City,07306,40.7277481,-74.0704688
438,60002222,One Family,SOLD,"JC, Bergen-Lafayett",258 DUNCAN AVE,,"$260,000 ",2.0,2,74,2/26/2006,7/6/2006,,,6.0,,73,,,None,,,7306,,No,,,,,No,Yes,,,3020,,,,,,,No,,,No,,,258,Duncan Ave,West Side,Jersey City,07306,40.7285113,-74.0803407
439,60004674,One Family,SOLD,"JC, Heights",54 RAVINE AVE,,"$260,000 ",2.0,2,50,4/10/2006,7/19/2006,,,5.0,,48,,,1 Car,,,7307,,No,,,,,No,No,,,2947,,,,,,,No,,,No,,,54,Ravine Ave,The Heights,Jersey City,07307,40.7406435,-74.0496689
440,60004277,Condominium,SOLD,North Bergen,1465B 68TH ST,N,"$260,000 ",2.0,1,105,4/4/2006,8/18/2006,,950.0,4.0,,103,280.0,,,1 Car,,7047,No,,No,,,No,,,No,,2126,No,,No,,No,,,No,,,No,,1465,68th St,Not Found,North Bergen,07047,40.798525,-74.0202458
441,60007888,Condominium,SOLD,"JC, Journal Square",85 BROADWAY,3D,"$260,000 ",1.0,1,28,6/14/2006,9/15/2006,,692.0,4.0,,27,238.0,,,"1 Car, Garage",,07306-6357,No,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,85,Broadway,Journal Square,Jersey City,07306,40.7360353,-74.071796
442,60009439,One Family,SOLD,"JC, Journal Square",117 HIGHLAND AVE,,"$260,000 ",3.0,2,37,7/17/2006,10/6/2006,,,6.0,,34,,,"3+ Cars, Tandem-Shared",,,7306,,Yes,,,,,No,Yes,,,4300,,,,,,,No,,,No,,,117,Highland Ave,Not Found,Jersey City,07306,40.7287666,-74.071199
443,60009732,Condominium,SOLD,"JC, Heights",109 BOWERS ST,,"$260,000 ",2.0,1,86,7/26/2006,10/31/2006,,850.0,5.0,,85,,,,Other-See Remarks,,7307,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,109,Bowers St,The Heights,Jersey City,07307,40.7470857,-74.0475883
444,60005302,Condominium,SOLD,North Bergen,7505 PALISADE AVE,A1,"$260,000 ",2.0,1,159,4/25/2006,11/6/2006,,700.0,4.0,,158,150.0,,,None,,7047,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,7505,Palisade Ave,Not Found,North Bergen,07047,40.7983491,-74.0066275
445,60005861,Condominium,SOLD,North Bergen,204 WOODCLIFF AVE,B4,"$260,000 ",2.0,1,167,5/4/2006,11/14/2006,,831.0,5.0,,163,301.0,,,1 Car,,7047,No,,No,,,No,,,No,,3733,No,,No,,No,,,No,,,No,,204,Woodcliff Ave,Not Found,North Bergen,07047,40.8063768,-73.9983332
446,60010414,Condominium,SOLD,Secaucus,2 RADIO AVE,A8,"$260,000 ",2.0,1,30,8/9/2006,11/30/2006,,834.0,5.0,,29,280.0,,,,,7094,No,,No,,,No,,,No,,2514,No,,No,,No,,,No,,,No,,2,Radio Ave,Not Found,Secaucus,07094,40.793221,-74.0555464
447,60005762,Condominium,SOLD,"JC, Journal Square",106 DUNCAN AVE,2L,"$260,000 ",2.0,2,56,5/3/2006,12/15/2006,,800.0,5.0,,55,196.0,,,Other-See Remarks,,7306,No,,Yes,,,No,,,No,,3300,No,,No,,No,,,No,,,No,,106,Duncan Ave,McGinley Square,Jersey City,07306,40.7258312,-74.0744116
448,70000106,Cooperative,SOLD,Union City,380 MOUNTAIN RD,1308,"$260,000 ",1.0,1,44,9/6/2006,12/22/2006,,625.0,3.0,,0,808.0,,,Garage,,7087,Yes,,Yes,,,Yes,,,No,,,Yes,,Yes,,No,,,Yes,,,Yes,,380,Mountain Rd,Not Found,Union City,07087,40.7610336,-74.0295171
449,60013788,Condominium,SOLD,Hoboken,531 MADISON ST,45,"$260,000 ",1.0,1,38,10/21/2006,1/24/2007,,520.0,3.0,,35,130.0,,,None,,7030,No,,No,,,No,,,No,,2465,No,,No,,No,,,No,,,No,,531,Madison St,Not Found,Hoboken,07030,40.7450464,-74.0373666
450,70000683,Condominium,SOLD,"JC, West Bergen",260 HARRISON AVE,307,"$260,000 ",2.0,2,6,1/5/2007,4/7/2007,,1100.0,5.0,,0,400.0,,,None,,7304,Yes,,No,,,No,,,No,,3500,No,,No,,No,,,No,,,No,,260,Harrison Ave,West Side,Jersey City,07304,40.7212226,-74.0792786
451,60015059,Condominium,SOLD,"JC, Journal Square",2600 KENNEDY BLVD,4J,"$260,000 ",1.0,1,91,11/26/2006,4/13/2007,,1200.0,4.0,,89,348.0,,,Other-See Remarks,,7306,Yes,,No,,,No,,,No,,2173,No,,No,,No,,,No,,,No,,2600,John F Kennedy Blvd W,McGinley Square,Jersey City,07306,40.7256706,-74.0726787
452,60005195,Condominium,SOLD,Bayonne,21 ZABRISKIE AVE,5E,"$260,000 ",2.0,2,317,4/19/2006,4/18/2007,,1155.0,4.0,,312,181.0,,,"1 Car, Covered",,7002,No,,No,,,Yes,,,No,,4791,No,,No,,No,,,No,,,No,,21,Zabriskie Ave,Constable Hook,Bayonne,07002,40.646623,-74.132124
453,60011912,Condominium,SOLD,"JC, Bergen-Lafayett",258 PINE ST,3R,"$260,000 ",2.0,1,109,9/11/2006,5/8/2007,,655.0,5.0,,106,239.0,,,None,,7306,No,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,258,Pine St,Not Found,Jersey City,07304,40.7117523,-74.059207
454,60011915,Condominium,SOLD,"JC, Bergen-Lafayett",258 PINE ST,3L,"$260,000 ",2.0,1,158,9/11/2006,5/10/2007,,655.0,5.0,,155,239.0,,,None,,7306,No,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,258,Pine St,Not Found,Jersey City,07304,40.7117523,-74.059207
455,70007586,Condominium,SOLD,Bayonne,46 WEST 20TH ST,11,"$260,000 ",3.0,3,65,1/29/2007,6/4/2007,,1035.0,8.0,,0,164.0,,,1 Car,,7002,No,,No,,,Yes,,,No,,3534,No,,No,,No,,,No,,,No,,46,W 20th St,Constable Hook,Bayonne,07002,40.6629146,-74.1218275
456,60005260,One Family,SOLD,Union City,159 18TH ST,,"$260,000 ",3.0,2,253,4/20/2006,6/20/2007,,,7.0,,248,,,1 Car,,,7087,,No,,,,,No,No,,,4017,,,,,,,No,,,No,,,159,18th St,Not Found,Union City,07087,40.761421,-74.03091
457,60015145,Condominium,SOLD,North Bergen,6509 LIBERTY AVE,C4,"$260,000 ",1.0,1,157,11/28/2006,7/9/2007,,1110.0,4.0,,156,205.0,,,1 Car,,7047,No,,Yes,,,Yes,,,No,,3040,No,,No,,No,,,No,,,No,,6509,Liberty Ave,Not Found,North Bergen,07047,40.7977021,-74.0232987
458,70007245,Condominium,SOLD,Union City,413-415 9TH ST,301,"$260,000 ",2.0,2,5,5/28/2007,8/3/2007,,762.0,5.0,,3,201.0,,,"1 Car, Garage",,7087,Yes,,Yes,,,No,,,Yes,,0,No,,No,,No,,,No,,,No,,415,9th St,Not Found,Union City,07087,40.757543,-74.0382062
459,70000093,One Family,SOLD,"JC, Greenville",142 CLINTON AVE,,"$260,000 ",6.0,1,126,1/3/2007,8/9/2007,,,8.0,,125,,,"Other-See Remarks, None",,,7305,,No,,,,,No,Yes,,,2898,,,,,,,No,,,No,,,142,Clinton Ave,West Side,Jersey City,07304,40.7179183,-74.0769412
460,70008122,Condominium,SOLD,Hoboken,101 WILLOW AVE,2B,"$260,000 ",0.0,1,55,6/14/2007,8/16/2007,,325.0,2.0,,55,116.0,,,None,,07030-3659,No,,No,,,No,,,No,,2177,No,,No,,No,,,No,,,No,,101,Willow Ave,Not Found,Hoboken,07030,40.7381085,-74.0345711
461,70004005,Condominium,SOLD,Secaucus,49 RIVERVIEW CT,49,"$260,000 ",1.0,1,151,1/22/2007,8/16/2007,,883.0,4.0,,87,125.0,,,1 Car,,07094-4056,No,,No,,,No,,,Yes,,3012,No,,No,,No,,,No,,,No,,49,Riverview Ct,Not Found,Secaucus,07094,40.8033574,-74.0592238
462,70003606,Condominium,SOLD,Secaucus,2 RADIO AVE,A-12,"$260,000 ",2.0,1,135,3/18/2007,9/12/2007,,843.0,5.0,,134,319.0,,,"1 Car, Other-See Remarks",,7094,No,,No,,,No,,,No,,2508,No,,No,,No,,,No,,,No,,2,Radio Ave,Not Found,Secaucus,07094,40.793221,-74.0555464
463,70006914,Condominium,SOLD,"JC, Heights",44 SHERMAN AVE,5I,"$260,000 ",2.0,1,81,5/14/2007,9/14/2007,,857.0,5.0,,74,225.0,,,None,,07307-2262,Yes,,Yes,,,No,,,No,,1552,No,,Yes,,No,,,Yes,,,No,,44,Sherman Ave,The Heights,Jersey City,07307,40.7423357,-74.0484718
464,70006097,Condominium,SOLD,Union City,220 48TH ST,4F,"$260,000 ",2.0,2,23,4/28/2007,9/18/2007,,920.0,4.0,,17,191.0,,,None,,7087,No,,Yes,,,No,,,Yes,,2400,No,,No,,No,,,No,,,No,,220,48th St,Not Found,Union City,07087,40.7804572,-74.0191983
465,70009579,Condominium,SOLD,Bayonne,593 AVENUE E,2,"$260,000 ",3.0,1,32,7/12/2007,10/17/2007,,1104.0,7.0,,28,225.0,,,"1 Car, Covered, Garage",,07002-4833,No,,No,,,No,,,Yes,,6025,No,,No,,No,,,No,,,No,,593,Avenue E,Bayonne,Bayonne,07002,40.674163,-74.106713
466,70010538,Condominium,SOLD,Weehawken,851 BLVD EAST,A1,"$260,000 ",2.0,1,17,8/3/2007,11/9/2007,,670.0,4.0,,17,264.0,,,Other-See Remarks,,07086-9021,No,,No,,,No,,,No,,2139,No,,No,,No,,,No,,,No,,500,Boulevard E,Not Found,Weehawken,07086,40.764531,-74.022496
467,70001879,One Family,SOLD,North Bergen,1508 80TH ST,,"$260,000 ",2.0,2,265,2/9/2007,11/20/2007,,,6.0,,262,,,None,,,7047,,No,,,,,No,No,,,3414,,,,,,,No,,,No,,,1508,80th St,Not Found,North Bergen,07047,40.80621,-74.014793
468,70006185,Condominium,SOLD,"JC, Downtown",351 8TH ST,3B,"$260,000 ",1.0,1,169,5/7/2007,11/30/2007,,650.0,4.0,,169,225.0,,,None,,07302-1854,No,,No,,,No,,,No,,4838,No,,No,,No,,,No,,,No,,351,8th St,Not Found,Jersey City,07302,40.7467241,-74.0334804
469,70008154,One Family,SOLD,"JC, West Bergen",295 PEARSALL AVE,,"$260,000 ",3.0,2,101,6/15/2007,12/21/2007,,,7.0,,101,,,None,,,07305-1814,,No,,,,,No,Yes,,,5319,,,,,,,No,,,No,,,295,Pearsall Ave,Greenville,Jersey City,07305,40.6994024,-74.09792
470,70012981,Condominium,SOLD,Union City,136 41ST ST,202,"$260,000 ",1.0,1,46,9/25/2007,1/2/2008,,750.0,4.0,,46,100.0,,,"1 Car, Garage",,07087-6110,No,,Yes,,,No,,,Yes,,0,No,,No,,No,,,No,,,No,,136,41st St,Not Found,Union City,07087,40.7754569,-74.0221268
471,70012439,One Family,SOLD,"JC, Heights",135 POPLAR ST,,"$260,000 ",3.0,1,19,9/14/2007,1/15/2008,,,6.0,,19,,,None,,,07307-3231,,No,,,,,No,No,,,4171,,,,,,,No,,,No,,,135,Poplar St,The Heights,Jersey City,07307,40.7557402,-74.050017
472,80003473,One Family,SOLD,"JC, Heights",219 CONGRESS ST,1,"$260,000 ",3.0,1,1,3/11/2008,4/15/2008,,,6.0,,0,,,None,,,07307-3415,,No,,,,,No,No,,,4666,,,,,,,No,,,No,,,219,Congress St,The Heights,Jersey City,07307,40.7528191,-74.0506564
473,70015217,One Family,SOLD,"JC, Greenville",123 WILKINSON AVE,,"$260,000 ",4.0,1,92,11/15/2007,4/30/2008,,,7.0,,98,,,None,,,7305,,No,,,,,No,No,,,2925,,,,,,,No,,,No,,,123,Wilkinson Ave,Greenville,Jersey City,07305,40.7062192,-74.0804775
474,70016350,Condominium,SOLD,Union City,413 9TH ST,504,"$260,000 ",2.0,2,117,12/7/2007,5/2/2008,,795.0,5.0,,114,196.0,,,"1 Car, Garage",,7087,Yes,,Yes,,,No,,,Yes,,0,No,,No,,No,,,No,,,No,,413,9th St,Not Found,Union City,07087,40.7572937,-74.0382602
475,70015736,Condominium,SOLD,Bayonne,1001 AVENUE C,A6,"$260,000 ",2.0,2,115,11/21/2007,5/6/2008,,1035.0,6.0,,115,144.0,,,1 Car,,07002-3259,No,,No,,,Yes,,,Yes,,6505,No,,No,,No,,,No,,,No,,1001,Avenue C,Bayonne,Bayonne,07002,40.6822956,-74.1062542
476,80007499,Condominium,SOLD,"JC, Downtown",420 2ND ST,1,"$260,000 ",1.0,1,85,6/2/2008,9/18/2008,,457.0,3.0,,85,299.0,,,"1 Car, Other-See Remarks",,07302-2230,No,,No,,,Yes,,,No,,3000,No,,No,,No,,,No,,,No,,420,2nd St,Historic Downtown,Jersey City,07302,40.7234148,-74.0521573
477,80012787,Condominium,SOLD,West New York,5711 JEFFERSON ST,205,"$260,000 ",1.0,1,0,8/29/2008,9/22/2008,,993.0,4.0,,0,180.0,,,1 Car,,7093,Yes,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,5711,Jefferson St,Not Found,West New York,07093,40.7890123,-74.0219722
478,80006925,Condominium,SOLD,"JC, Journal Square",201 ST PAULS AVE,7J,"$260,000 ",1.0,1,73,5/20/2008,9/25/2008,,868.0,4.0,,73,409.0,,,Other-See Remarks,,07306-3757,Yes,,Yes,,,Yes,,,No,,3851,Yes,,No,,Yes,,,No,,,No,,201,St Pauls Ave,Journal Square,Jersey City,07306,40.7370989,-74.0602686
479,80010547,Condominium,SOLD,"JC, Heights",42-44 PROSPECT ST,3D,"$260,000 ",2.0,2,0,8/6/2008,10/8/2008,,750.0,5.0,,0,174.0,,,None,,7307,No,,Yes,,,No,,,No,,2736,No,,No,,No,,,No,,,No,,44,Prospect St,The Heights,Jersey City,07307,40.7379459,-74.0495826
480,80010423,One Family,SOLD,"JC, West Bergen",74B SUBURBIA DR,,"$260,000 ",3.0,2,41,8/2/2008,10/16/2008,,,6.0,,39,,,1 Car,,,07305-6201,,Yes,,,,,No,Yes,,,4633,,,,,,,No,,,No,,,74,Suburbia Dr,Greenville,Jersey City,07305,40.7039589,-74.0998712
481,80009431,One Family,SOLD,Bayonne,83 WEST 52ND ST,,"$260,000 ",3.0,2,70,7/11/2008,12/8/2008,,,11.0,,70,,,None,,,07002-3303,,No,,,,,No,No,,,6050,,,,,,,No,,,No,,,83,W 52nd St,Bayonne,Bayonne,07002,40.685864,-74.104606
482,80006754,Condominium,SOLD,West New York,5711 JEFFERSON ST,309,"$260,000 ",1.0,1,168,5/14/2008,12/10/2008,,993.0,4.0,,166,180.0,,,1 Car,,7093,Yes,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,5711,Jefferson St,Not Found,West New York,07093,40.7890123,-74.0219722
483,80010529,One Family,SOLD,Bayonne,48 WEST 40TH ST,,"$260,000 ",4.0,3,105,8/6/2008,1/29/2009,,,7.0,,105,,,2 Cars,,,07002-3002,,No,,,,,No,Yes,,,4819,,,,,,,No,,,No,,,48,W 40th St,Bayonne,Bayonne,07002,40.67748,-74.109397
484,80015659,Condominium,SOLD,Hoboken,809 PARK AVE,5L,"$260,000 ",2.0,1,35,12/7/2008,3/6/2009,,701.0,4.0,,34,150.0,,,None,,07030-4149,No,,No,,,No,,,Yes,,2800,No,,No,,No,,,No,,,No,,809,Park Ave,Not Found,Hoboken,07030,40.7468679,-74.0307685
485,80015072,One Family,SOLD,Union City,514 23RD ST,,"$260,000 ",3.0,2,92,11/20/2008,3/27/2009,,,8.0,,92,,,Other-See Remarks,,,07087-3525,,Yes,,,,,No,Yes,,,6894,,,,,,,No,,,No,,,514,23rd St,Not Found,Union City,07087,40.7674517,-74.0338083
486,90003154,One Family,SOLD,North Bergen,1409 79TH ST,,"$260,000 ",3.0,2,0,3/11/2009,4/6/2009,,,6.0,,0,,,"1 Car, Attached",,,07047-4146,,No,,,,,No,No,,,3880,,,,,,,No,,,No,,,1409,79th St,Not Found,North Bergen,07047,40.8049822,-74.0147397
487,80010596,Condominium,SOLD,Guttenberg,7000 BLVD EAST,48k,"$260,000 ",1.0,2,260,8/6/2008,4/29/2009,,970.0,4.0,,259,860.0,,,3+ Cars,,07093-4863,Yes,,No,,,No,,,No,,5746,Yes,,Yes,,Yes,,,Yes,,,Yes,,Not Found,Guttenberg St,Not Found,Egg Harbor City,08215,39.539751,-74.617421
488,80015580,Cooperative,SOLD,West New York,6040 BLVD EAST,14B,"$260,000 ",1.0,1,40,12/3/2008,4/30/2009,,1100.0,4.0,,38,1061.0,,,"1 Car, Attached, Garage, Other-See Remarks",,7093,Yes,,No,,,Yes,,,No,,,Yes,,Yes,,No,,,Yes,,,Yes,,Not Found,J F Kennedy Blvd E,Not Found,West New York,07093,40.7854937,-74.0081343
489,80014348,One Family,SOLD,Garfield,19 SUMMIT AVE,,"$260,000 ",4.0,2,171,11/1/2008,6/29/2009,,,7.0,,171,,,"3+ Cars, Detached",,,07026-2813,,No,,,,,No,Yes,,,5443,,,,,,,No,,,No,,,19,Summit Ave,Not Found,Garfield,07026,40.87383,-74.1090849
