,MLS #,Type,Status,City,Address,Unit Number,Price,Bedrooms,Total Bathrooms,Days On Market,Listing Date,Closing Date,Short Sale Y/N,Approx Sq Ft,Total Rooms,Bank Owned Y/N,Days On MLS,Monthly Maintenance Fee,Short Sale (Y/N),PARKING AVAILABLE,PARKING AVAILABLE.1,PARKING AVAILABLE.2,Zip,Elevator,A/C Central,A/C Central.1,A/C Central.2,Terrace,Terrace.1,Terrace.2,Washer/Dryer,Washer/Dryer.1,Washer/Dryer.2,Taxes,Doorman,Doorman.1,Exercise Room,Exercise Room.1,Health Club,Health Club.1,New York View,New York View.1,New York View.2,River View,River View.1,River View.2,Street_Num,Street_Name,Neighborhood,City_X,Zip_Code,Latitude,Longitude
765,507804,One Family,SOLD,Fairview,206 8TH ST,,"$386,900 ",3.0,2,3,8/23/2005,10/31/2005,,,,,1,,,3+ Cars,,,7022,,No,,,,,No,No,,,5398,,,,,,,No,,,No,,,206,8th St,Not Found,Fairview,07022,40.817362000000003,-73.999248999999992
766,309964,Condominium,SOLD,Secaucus,1207 Harmon Cove Tower,,"$387,000 ",3.0,2,204,12/29/2003,9/30/2004,,1686.0,6.0,,202,670.0,,,"1 Car, Covered",,7094,Yes,,No,,,No,,,No,,4162,Yes,,Yes,,Yes,,,No,,,Yes,,Not Found,Harmon Cove Tower,Not Found,Secaucus,07094,40.7821353,-74.0788455
767,408616,Condominium,SOLD,Secaucus,1335 Harmon Cove Tower,1335,"$387,000 ",2.0,2,5,10/7/2004,11/15/2004,,1541.0,5.0,,0,613.0,,,"1 Car, Covered",,7094,Yes,,Yes,,,Yes,,,No,,3898,Yes,,Yes,,Yes,,,Yes,,,Yes,,Not Found,Harmon Cove Tower,Not Found,Secaucus,07094,40.7821353,-74.0788455
768,510603,Condominium,SOLD,"JC, West Bergen",409 GRANT AVE,314,"$387,000 ",2.0,2,46,1/18/2005,9/29/2005,,1465.0,6.0,,0,284.0,,,"1 Car, Garage",,7304,No,,Yes,,,No,,,No,,5000,No,,No,,No,,,No,,,No,,409,Grant Ave,Hackensack River Waterfront,Jersey City,07305,40.7142652,-74.088625899999997
769,506181,Condominium,SOLD,"JC, Downtown",30 306 CONSTITUTION WAY,,"$387,000 ",1.0,1,35,6/20/2005,10/3/2005,,810.0,4.0,,13,437.0,,,1 Car,,7305,No,,Yes,,,No,,,Yes,,5800,No,,Yes,,Yes,,,Yes,,,Yes,,30,Constitution Way,Not Found,Jersey City,07305,40.689613799999997,-74.071103100000002
770,509823,Condominium,SOLD,"JC, West Bergen",407 GRANT AVE,309,"$387,000 ",2.0,3,195,10/6/2005,5/19/2006,,1439.0,8.0,,189,304.0,,,"1 Car, Garage",,07305-1104,No,,Yes,,,No,,,No,,5500,No,,No,,No,,,No,,,No,,407,Grant Ave,Hackensack River Waterfront,Jersey City,07305,40.7142652,-74.088625899999997
771,60008081,Condominium,SOLD,Secaucus,501 TEAL PLAZA,501,"$387,000 ",2.0,2,28,6/16/2006,8/24/2006,,1129.0,5.0,,25,277.0,,,"2 Cars, Covered",,7094,No,,Yes,,,No,,,Yes,,3861,No,,No,,No,,,No,,,No,,501,Teal Plaza,Not Found,Secaucus,07094,40.785614899999999,-74.077384999999992
772,60010048,Condominium,SOLD,Secaucus,206 SANDCASTLE KEY,,"$387,000 ",1.0,2,11,7/31/2006,10/2/2006,,,5.0,,8,279.0,,,"2 Cars, Tandem-Private",,7094,No,,Yes,,,No,,,Yes,,3842,No,,No,,No,,,No,,,Yes,,206,Sandcastle Key,Not Found,Secaucus,07094,40.787150699999998,-74.07809189999999
773,70003708,Condominium,SOLD,"JC, Downtown",206 6TH ST,1R,"$387,000 ",1.0,1,46,3/19/2007,12/3/2007,,1035.0,4.0,,44,493.0,,,None,,7302,No,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,206,E 6th St,Lower Manhattan,New York,10003,40.727929000000003,-73.990387999999996
774,70013515,Condominium,SOLD,Hoboken,557-559 2ND ST,1R (2),"$387,000 ",1.0,1,58,9/5/2007,1/4/2008,,610.0,3.0,,28,227.0,,,None,,07030-6580,No,,Yes,,,No,,,Yes,,0,No,,No,,No,,,No,,,No,,559,2nd St,Not Found,Hoboken,07030,40.740208899999999,-74.039009199999995
775,80010359,Condominium,SOLD,Union City,304 PALISADE AVE,401,"$387,000 ",3.0,2,299,8/1/2008,8/4/2009,,1380.0,5.0,,299,200.0,,,"2 Cars, Tandem-Shared",,7087,No,,Yes,,,Yes,,,Yes,,,No,,No,,No,,,No,,,No,,304,Palisade Ave,Not Found,Union City,07087,40.753281000000001,-74.037953000000002
776,90005361,Condominium,SOLD,"JC, Downtown",186 WAYNE ST,422D,"$387,000 ",2.0,2,30,4/28/2009,8/6/2009,,1104.0,4.0,,30,631.0,,,1 Car,,07302-5407,Yes,,Yes,,,No,,,No,,6072,No,,No,,Yes,,,No,,,No,,186,Wayne St,Historic Downtown,Jersey City,07302,40.721131799999988,-74.050828799999991
777,90004555,One Family,SOLD,Secaucus,281 HAGAN PL,,"$387,000 ",2.0,2,91,4/9/2009,8/27/2009,,,6.0,,91,,,"2 Cars, Garage",,,07094-3722,,Yes,,,,,No,Yes,,,5135,,,,,,,No,,,No,,,281,Hagan Pl,Not Found,Secaucus,07094,40.799693499999997,-74.061345299999999
778,90011639,One Family,SOLD,Kearny,11 LIVINGSTON AVE,,"$387,000 ",4.0,2,76,9/19/2009,12/14/2009,,,9.0,,75,,,"1 Car, Garage, Detached",,,07032-1808,,No,,,,,No,No,,,9653,,,,,,,No,,,No,,,11,Livingston Ave,Not Found,Kearny,07032,40.783337899999999,-74.142633800000013
779,110004861,Condominium,SOLD,Hoboken,159-161 NEWARK ST,2B,"$387,000 ",1.0,2,21,4/25/2011,6/30/2011,,839.0,4.0,,21,292.0,,,None,,07030-3513,No,,No,,,No,,,No,,6060,No,,No,,No,,,No,,,No,,161,Newark St,Not Found,Hoboken,07030,40.737130000000008,-74.032307300000014
780,110011234,Condominium,SOLD,Hoboken,150 14TH ST,203,"$387,000 ",1.0,1,27,9/28/2011,12/20/2011,,803.0,3.0,,27,221.0,,,"1 Car, Garage",,07030-4485,Yes,,Yes,,,No,,,Yes,,7162,No,,No,,No,,,No,,,No,,150,14th St,Not Found,Hoboken,07030,40.753493300000002,-74.026789100000002
781,120002689,Condominium,SOLD,Hoboken,818 JEFFERSON ST,5D,"$387,000 ",1.0,1,111,3/6/2012,7/20/2012,,819.0,4.0,,111,314.0,,,1 Car,,07030-2154,Yes,,Yes,,,Yes,,,No,,5083,No,,Yes,,No,,,Yes,,,No,,818,Jefferson St,Not Found,Hoboken,07030,40.747557200000003,-74.035628799999998
782,120005763,Condominium,SOLD,Hoboken,800-830 JACKSON ST,511,"$387,000 ",1.0,1,26,5/11/2012,7/25/2012,,812.0,4.0,,26,350.0,,,1 Car,,7030,Yes,,Yes,,,No,,,Yes,,5700,Yes,,Yes,,No,,,No,,,No,,830,Jackson St,Not Found,Hoboken,07030,40.746549799999997,-74.038869099999999
783,120003757,Condominium,SOLD,Hoboken,221 CLINTON ST,5R,"$387,000 ",2.0,1,110,3/29/2012,10/17/2012,,650.0,5.0,,110,234.0,,,None,,07030-8578,No,,Yes,,,Yes,,,Yes,,5250,No,,No,,No,,,Yes,,,No,,221,Clinton St,Not Found,Hoboken,07030,40.740292599999997,-74.034880099999995
784,404702,Condominium,SOLD,Hoboken,812 GRAND ST,514,"$387,482 ",2.0,2,35,4/1/2004,5/13/2004,,1187.0,4.0,,0,218.0,,,Other-See Remarks,,7030,Yes,,Yes,,,No,,,Yes,,,No,,No,,Yes,,,No,,,No,,812,Grand St,Not Found,Hoboken,07030,40.747159699999997,-74.033783999999997
785,403391,One Family,SOLD,North Bergen,8214 3RD AVE,,"$387,500 ",4.0,2,86,4/21/2004,9/14/2004,,,,,81,,,"3+ Cars, Garage",,,7047,,No,,,,,No,Yes,,,4340,,,,,,,No,,,No,,,8214,3rd Ave,Not Found,North Bergen,07047,40.805138900000003,-74.007008999999996
786,502696,Condominium,SOLD,Secaucus,1808 Harmon Cove Tower,1808,"$387,500 ",2.0,2,41,3/30/2005,8/19/2005,,1525.0,6.0,,40,606.0,,,"1 Car, Attached, Garage",,7094,No,,Yes,,,Yes,,,Yes,,3963,Yes,,No,,Yes,,,No,,,Yes,,Not Found,Harmon Cove Tower,Not Found,Secaucus,07094,40.7821353,-74.0788455
787,505214,Condominium,SOLD,"JC, Downtown",252 YORK ST,1B,"$387,500 ",2.0,1,49,6/7/2005,9/6/2005,,700.0,4.0,,46,225.0,,,"1 Car, Other-See Remarks",,7302,No,,Yes,,,Yes,,,Yes,,2123,No,,No,,No,,,No,,,No,,252,York St,Van Vorst Park,Jersey City,07302,40.717165100000003,-74.04560699999999
788,505844,One Family,SOLD,Bayonne,67 WEST 9TH ST,,"$387,500 ",3.0,1,38,6/28/2005,10/12/2005,,,,,36,,,"2 Cars, Garage",,,7002,,Yes,,,,,No,No,,,6492,,,,,,,No,,,No,,,67,W 9th St,Constable Hook,Bayonne,07002,40.656156000000003,-74.129031999999995
789,60001846,One Family,SOLD,"JC, Downtown",428.5 MONMOUTH ST,,"$387,500 ",2.0,2,45,2/15/2006,4/28/2006,,,5.0,,44,,,None,,,7302,,No,,,,,Yes,No,,,,,,,,,,No,,,No,,,428,Monmouth St,Downtown Jersey City,Jersey City,07302,40.724645500000001,-74.048858999999993
790,60008215,Condominium,SOLD,Hoboken,323 JACKSON ST,54,"$387,500 ",2.0,2,59,6/19/2006,8/25/2006,,930.0,5.0,,56,275.0,,,"1 Car, Garage",,7030,Yes,,Yes,,,No,,,Yes,,5610,No,,No,,No,,,No,,,No,,323,Jackson St,Not Found,Hoboken,07030,40.742492200000001,-74.040087
791,80007294,Condominium,SOLD,Hoboken,123 WASHINGTON ST,3L,"$387,500 ",1.0,1,167,5/28/2008,11/11/2008,,586.0,3.0,,167,205.0,,,"1 Car, Other-See Remarks",,07030-4612,No,,Yes,,,No,,,Yes,,0,No,,No,,No,,,No,,,No,,123,Washington St,Not Found,Hoboken,07030,40.738166900000003,-74.030529099999995
792,100003541,Condominium,SOLD,Hoboken,933 WILLOW AVE,4L,"$387,500 ",2.0,2,42,3/18/2010,6/17/2010,,900.0,5.0,,42,235.0,,,None,,07030-3065,No,,No,,,No,,,No,,5835,No,,No,,No,,,No,,,No,,933,Willow Ave,Not Found,Hoboken,07030,40.7483614,-74.031453099999993
793,100004585,Condominium,SOLD,Bayonne,34 MARINA DR,34,"$387,500 ",2.0,3,196,4/7/2010,11/29/2010,,2000.0,7.0,,196,315.0,No,,"2 Cars, Attached, Garage",,07002-1275,No,,Yes,,,Yes,,,Yes,,8237,No,,No,,No,,,No,,,Yes,,34,Marina Dr,Constable Hook,Bayonne,07002,40.656247,-74.13727999999999
794,100012874,Condominium,SOLD,Hoboken,941 GARDEN ST,4,"$387,500 ",1.0,1,64,10/10/2010,2/14/2011,,690.0,5.0,No,63,145.0,No,,"1 Car, Garage, Other-See Remarks",,07030-4299,No,,No,,,No,,,Yes,,7070,No,,No,,No,,,No,,,No,,941,Garden St,Not Found,Hoboken,07030,40.748748800000001,-74.029349299999993
795,110003321,One Family,SOLD,North Bergen,1217 13TH ST,,"$387,500 ",3.0,4,55,3/19/2011,7/8/2011,No,,9.0,No,52,,,"2 Cars, 3+ Cars, Attached",,,07047-1860,,Yes,,,,,Yes,Yes,,,7919,,,,,,,No,,,No,,,1217,13th St,Not Found,North Bergen,07047,40.762689999999999,-74.043864999999997
796,120002642,Condominium,SOLD,"JC, Downtown",100 BRIGHT ST,4,"$387,500 ",3.0,1,14,3/5/2012,5/15/2012,,1171.0,6.0,,14,377.0,,,None,,7302,No,,No,,,No,,,No,,7708,No,,No,,No,,,No,,,No,,100,Bright St,Downtown Jersey City,Jersey City,07302,40.717633999999997,-74.049665500000003
797,90000944,Condominium,SOLD,"JC, Downtown",449 2ND ST,214,"$387,515 ",2.0,2,102,1/20/2009,5/19/2010,,1105.0,5.0,,99,346.0,,,"1 Car, Garage",,7302,Yes,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,449,2nd St,Historic Downtown,Jersey City,07302,40.723813,-74.053449299999997
798,503887,Condominium,SOLD,Secaucus,2532 Harmon Cove Tower,2532,"$387,840 ",2.0,2,78,5/1/2005,8/29/2005,,1520.0,5.0,,75,605.0,,,1 Car,,7094,No,,No,,,Yes,,,Yes,,4417,No,,Yes,,No,,,Yes,,,No,,Not Found,Harmon Cove Tower,Not Found,Secaucus,07094,40.7821353,-74.0788455
799,308492,Condominium,SOLD,Hoboken,226 WILLOW AVE,1,"$388,000 ",1.0,1,248,10/21/2003,9/30/2004,,975.0,4.0,,246,,,,"Other-See Remarks, Tandem-Shared",,7030,No,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,226,Willow Ave,Not Found,Hoboken,07030,40.739711200000002,-74.034076999999996
800,502829,Condominium,SOLD,Hoboken,1015 GRAND ST,3E,"$388,000 ",1.0,1,15,4/4/2005,6/27/2005,,625.0,4.0,,14,195.0,,,1 Car,,7030,Yes,,Yes,,,Yes,,,No,,3827,No,,No,,No,,,No,,,No,,1015,Grand St,Not Found,Hoboken,07030,40.749993500000002,-74.032685799999996
801,60006469,One Family,SOLD,Teaneck,64 BLAUVELT ST,,"$388,000 ",3.0,2,32,5/12/2006,7/31/2006,,,6.0,,27,,,3+ Cars,,,7666,,Yes,,,,,No,Yes,,,6079,,,,,,,No,,,No,,,64,Blauvelt St,Not Found,Teaneck,07666,40.866684900000003,-74.017476000000002
802,60008585,Condominium,SOLD,Secaucus,142 SANDPIPER KEY,142,"$388,000 ",2.0,2,37,6/27/2006,10/6/2006,,1006.0,7.0,,35,279.0,,,"2 Cars, Attached, Covered",,7094,No,,Yes,,,Yes,,,Yes,,3878,Yes,,No,,No,,,No,,,Yes,,142,Sand Piper Key,Not Found,Secaucus,07094,40.788315300000001,-74.077164699999997
803,60009806,Condominium,SOLD,"JC, Downtown",331 VARICK ST,2,"$388,000 ",2.0,1,224,7/26/2006,4/12/2007,,1000.0,5.0,,222,,,,None,,7302,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,331,Varick St,Downtown Jersey City,Jersey City,07302,40.720107900000002,-74.048885499999997
804,80003273,Condominium,SOLD,Hoboken,230 BLOOMFIELD ST,401,"$388,000 ",1.0,1,18,3/6/2008,5/23/2008,,,3.0,,17,135.0,,,Other-See Remarks,,7030,No,,No,,,No,,,No,,3315,No,,No,,No,,,No,,,No,,230,Bloomfield St,Not Found,Hoboken,07030,40.739884699999998,-74.031072899999998
805,70014593,Condominium,SOLD,Hoboken,917 WILLOW AVE,4L,"$388,000 ",2.0,1,218,10/26/2007,7/16/2008,,630.0,4.0,,218,236.0,,,None,,07030-3056,No,,No,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,917,Willow Ave,Not Found,Hoboken,07030,40.748158599999996,-74.031513699999991
806,90011711,One Family,SOLD,"JC, Downtown",337 1/2 PAVONIA AVE,,"$388,000 ",4.0,1,30,9/15/2009,2/1/2010,,,8.0,,23,,,None,,,07302-1503,,No,,,,,No,No,,,4580,,,,,,,No,,,No,,,337,Pavonia Ave,Downtown Jersey City,Jersey City,07302,40.7278704,-74.047463999999991
807,90013915,One Family,SOLD,Englewood,403 BROAD AVE,,"$388,000 ",4.0,2,90,10/8/2009,2/24/2010,,,8.0,,59,,,"2 Cars, Garage, Detached",,,07631-4347,,No,,,,,Yes,Yes,,,7899,,,,,,,No,,,No,,,403,Broad Ave,Not Found,Englewood,07631,40.877971000000002,-73.975853000000001
808,110013894,Condominium,SOLD,"JC, Downtown",369 5TH ST,3,"$388,000 ",2.0,2,12,12/17/2011,2/29/2012,,1214.0,5.0,No,12,319.0,No,,"1 Car, Garage",,7302,Yes,,Yes,,,Yes,,,Yes,,6251,No,,No,,No,,,No,,,No,,369,5th St,Not Found,Hoboken,07030,40.743213500000003,-74.03517149999999
809,110013267,Condominium,SOLD,"JC, Downtown",217 NEWARK AVE,315,"$388,000 ",2.0,2,96,11/28/2011,5/15/2012,,878.0,5.0,,97,249.0,,,"1 Car, Garage, Other-See Remarks",,7302,Yes,,No,,,No,,,Yes,,6900,No,,Yes,,No,,,No,,,No,,217,Newark Ave,Downtown Jersey City,Jersey City,07302,40.7218065,-74.046932499999997
810,120006874,Condominium,SOLD,"JC, Downtown",65 2ND ST,2508,"$388,000 ",1.0,1,21,6/4/2012,8/31/2012,,777.0,4.0,,18,483.0,,,"1 Car, Garage",,07302-3005,Yes,,No,,,No,,,Yes,,7609,Yes,,No,,Yes,,,Yes,,,Yes,,65,2nd St,The Waterfront,Jersey City,07032,40.721351899999988,-74.035266399999998
811,120006212,Condominium,SOLD,Hoboken,931 WILLOW AVE,1B,"$388,000 ",2.0,2,33,5/21/2012,9/6/2012,,900.0,4.0,,31,294.0,No,,None,,07030-3014,No,,Yes,,,No,,,No,,4625,No,,No,,No,,,No,,,No,,931,Willow Ave,Not Found,Hoboken,07030,40.748335999999988,-74.031460699999997
812,503232,One Family,SOLD,North Bergen,1111 11TH ST,,"$388,400 ",3.0,2,209,4/15/2005,3/8/2006,,,7.0,,209,,,None,,,7047,,No,,,,,No,No,,,3982,,,,,,,No,,,No,,,1111,11th St,Not Found,North Bergen,07047,40.761184999999998,-74.043978899999999
813,300673,Condominium,SOLD,Hoboken,200 JACKSON ST,,"$388,900 ",2.0,2,247,1/22/2003,2/27/2004,,1425.0,5.0,,242,,,,"1 Car, Covered, Garage",,7030,No,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,200,Jackson St,Not Found,Hoboken,07030,40.740639199999997,-74.040702999999993
814,308545,Condominium,SOLD,Hoboken,89 GRAND ST,F,"$389,000 ",2.0,2,32,10/23/2003,2/13/2004,,1026.0,5.0,,31,210.0,,,None,,7030,No,,No,,,Yes,,,Yes,,5090,No,,No,,No,,,Yes,,,No,,89,Grand St,Not Found,Hoboken,07030,40.7380554,-74.036545699999991
815,309551,Condominium,SOLD,Hoboken,510 MONROE ST,205,"$389,000 ",2.0,2,14,11/24/2003,2/19/2004,,1054.0,6.0,,4,251.0,,,"1 Car, Garage",,7030,Yes,,Yes,,,No,,,Yes,,5838,No,,No,,No,,,No,,,No,,510,Monroe St,Not Found,Hoboken,07030,40.744255000000003,-74.038617500000001
816,300676,Condominium,SOLD,Hoboken,200 JACKSON ST,6,"$389,000 ",2.0,2,229,1/22/2003,2/27/2004,,1425.0,5.0,,224,,,,"1 Car, Covered, Garage",,7030,No,,Yes,,,Yes,,,Yes,,,No,,No,,No,,,No,,,No,,200,Jackson St,Not Found,Hoboken,07030,40.740639199999997,-74.040702999999993
817,400992,Condominium,SOLD,Hoboken,703 PARK AVE,2,"$389,000 ",2.0,2,5,2/7/2004,3/26/2004,,944.0,5.0,,3,167.0,,,None,,7030,No,,Yes,,,No,,,Yes,,5375,No,,No,,No,,,No,,,No,,703,Park Ave,Not Found,Hoboken,07030,40.745474999999999,-74.031234499999997
818,309350,One Family,SOLD,"JC, Downtown",304 5TH ST,,"$389,000 ",2.0,2,91,11/13/2003,3/31/2004,,,,,78,,,"1 Car, Garage",,,,,No,,,,,No,Yes,,,3224,,,,,,,No,,,No,,,304,E 5th St,Lower Manhattan,New York,10003,40.726486999999999,-73.988468699999999
819,403460,Condominium,SOLD,"JC, Downtown",258 BARROW ST,2D,"$389,000 ",2.0,1,17,4/26/2004,6/18/2004,,850.0,5.0,,15,307.0,,,Other-See Remarks,,,No,,No,,,No,,,No,,3300,No,,No,,No,,,No,,,No,,258,Barrow St,Van Vorst Park,Jersey City,07302,40.717639299999988,-74.046451599999997
820,406349,Condominium,SOLD,Hoboken,703 PARK AVE,5,"$389,000 ",2.0,2,28,4/7/2004,7/7/2004,,1044.0,4.0,,0,178.0,,,None,,7030,No,,Yes,,,No,,,Yes,,5000,No,,No,,No,,,No,,,No,,703,Park Ave,Not Found,Hoboken,07030,40.745474999999999,-74.031234499999997
821,404307,One Family,SOLD,Bayonne,42 EAST 41TH ST,,"$389,000 ",3.0,2,15,5/17/2004,7/19/2004,,,,,11,,,2 Cars,,,7002,,Yes,,,,,No,No,,,5284,,,,,,,No,,,No,,,42,E 41st St,Bayonne,Bayonne,07002,40.676381900000003,-74.105378000000002
822,402494,Condominium,SOLD,Hoboken,827 WASHINGTON ST,4B,"$389,000 ",2.0,1,15,3/18/2004,7/25/2004,,1000.0,5.0,,7,230.0,,,None,,7030,No,,No,,,No,,,No,,4960,No,,No,,No,,,No,,,No,,827,Washington St,Not Found,Hoboken,07030,40.7470268,-74.027911500000002
823,404561,Condominium,SOLD,"JC, Downtown",45 RIVER DR SOUTH,2012,"$389,000 ",2.0,2,42,5/25/2004,8/4/2004,,1030.0,5.0,,39,320.0,,,Other-See Remarks,,7304,Yes,,No,,,No,,,No,,3212,Yes,,No,,No,,,No,,,No,,45,River Dr S,The Waterfront,Jersey City,07310,40.728247000000003,-74.03201
824,406944,Condominium,SOLD,Hoboken,253 10TH ST,G2,"$389,000 ",2.0,1,4,8/14/2004,9/17/2004,,970.0,4.0,,2,200.0,,,None,,7030,No,,Yes,,,No,,,Yes,,5456,No,,No,,No,,,No,,,No,,253,10th St,Not Found,Hoboken,07030,40.749083599999999,-74.030504899999997
825,309708,Condominium,SOLD,"JC, Downtown",101 EAST SHEARWATER CT,28,"$389,000 ",2.0,2,76,12/11/2003,9/23/2004,,1100.0,5.0,,72,566.0,,,1 Car,,7305,Yes,,Yes,,,Yes,,,Yes,,6400,Yes,,No,,Yes,,,No,,,Yes,,101,E Shearwater Ct,Not Found,Jersey City,07305,40.686624999999999,-74.072099699999995
826,405599,Condominium,SOLD,"JC, Downtown",205 10TH ST,7W,"$389,000 ",2.0,2,77,6/28/2004,10/8/2004,,1100.0,5.0,,76,358.0,,,1 Car,,7302,Yes,,No,,,No,,,No,,2500,Yes,,Yes,,No,,,Yes,,,No,,205,E 10th St,Lower Manhattan,New York,10003,40.729734000000001,-73.986122999999992
827,408372,Condominium,SOLD,Hoboken,1110 CLINTON ST,7,"$389,000 ",1.0,1,14,9/30/2004,12/17/2004,,805.0,4.0,,10,194.0,,,1 Car,,7030,Yes,,Yes,,,Yes,,,Yes,,4717,No,,Yes,,No,,,No,,,No,,1110,Clinton St,Not Found,Hoboken,07030,40.751072299999997,-74.031583299999994
828,308462,Condominium,SOLD,Hoboken,421 MADISON ST,1,"$389,000 ",2.0,2,88,10/20/2003,12/17/2004,,1134.0,5.0,,86,,,,None,,7030,No,,Yes,,,Yes,,,Yes,,,No,,No,,No,,,No,,,No,,421,Madison St,Not Found,Hoboken,07030,40.7435063,-74.037824599999993
829,409236,Condominium,SOLD,"JC, Downtown",297 PAVONIA AVE,1B,"$389,000 ",2.0,2,4,10/20/2004,12/20/2004,,1200.0,6.0,,0,153.0,,,None,,7302,No,,No,,,No,,,Yes,,4569,No,,No,,No,,,No,,,No,,297,Pavonia Ave,Downtown Jersey City,Jersey City,07302,40.7278187,-74.04683519999999
830,501787,Condominium,SOLD,Hoboken,336 GARDEN ST,2,"$389,000 ",1.0,1,8,3/2/2005,5/6/2005,,758.0,3.0,,6,,,,None,,7030,No,,No,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,336,Garden St,Not Found,Hoboken,07030,40.741315200000003,-74.031618600000002
831,502291,One Family,SOLD,"JC, Heights",90 RESERVOIR AVE,,"$389,000 ",3.0,1,33,3/17/2005,6/9/2005,,,,,29,,,2 Cars,,,7307,,No,,,,,No,No,,,5477,,,,,,,No,,,No,,,90,Reservoir Ave,The Heights,Jersey City,07307,40.740059700000003,-74.051816399999993
832,503841,Condominium,SOLD,Hoboken,203 14TH ST,4A,"$389,000 ",1.0,1,14,4/29/2005,7/5/2005,,732.0,4.0,,9,133.0,,,Other-See Remarks,,7030,No,,Yes,,,No,,,Yes,,4100,No,,No,,No,,,No,,,No,,203,14th St,Not Found,Hoboken,07030,40.753511499999988,-74.028003299999995
833,507653,Condominium,SOLD,"JC, West Bergen",35 CYPRESS ST,,"$389,000 ",2.0,1,62,8/17/2005,11/18/2005,,1300.0,6.0,,57,180.0,,,1 Car,,7305,No,,Yes,,,No,,,Yes,,4000,Yes,,No,,No,,,No,,,Yes,,35,Cypress St,Hackensack River Waterfront,Jersey City,07305,40.708958099999997,-74.104163000000014
834,402706,Condominium,SOLD,Hoboken,221 CLINTON ST,4R,"$389,000 ",2.0,1,1,3/31/2004,11/21/2005,,750.0,4.0,,0,,,,None,,7030,No,,Yes,,,Yes,,,Yes,,,No,,No,,No,,,No,,,No,,221,Clinton St,Not Found,Hoboken,07030,40.740292599999997,-74.034880099999995
835,509526,One Family,SOLD,"JC, Journal Square",88 JEWETT AVE,,"$389,000 ",4.0,2,31,10/1/2005,12/2/2005,,,,,28,,,None,,,7304,,No,,,,,No,No,,,4145,,,,,,,No,,,No,,,88,Jewett Ave,Not Found,Jersey City,07304,40.721646499999999,-74.070600200000001
836,60000667,One Family,SOLD,Secaucus,164 FRONT ST,,"$389,000 ",5.0,2,21,11/11/2005,1/19/2006,,,6.0,,0,,,None,,,7094,,No,,,,,No,Yes,,,2821,,,,,,,No,,,No,,,164,Front St,Not Found,Secaucus,07094,40.791140899999988,-74.059395100000003
837,404529,Condominium,SOLD,"JC, Downtown",420 1ST ST,2,"$389,000 ",3.0,2,131,4/17/2004,2/17/2006,,1230.0,8.0,,90,,,,None,,7304,No,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,420,1st St,Historic Downtown,Jersey City,07302,40.723014200000001,-74.052885899999993
838,50012179,Condominium,SOLD,"JC, Greenville",3 SOHO DR,106,"$389,000 ",2.0,2,67,12/14/2005,4/4/2006,,1439.0,6.0,,65,304.0,,,Other-See Remarks,,07305-1138,No,,No,,,No,,,No,,5000,No,,No,,No,,,No,,,No,,Not Found,Soho Dr,Hackensack River Waterfront,Jersey City,07304,40.716650000000001,-74.091461600000002
839,507493,Condominium,SOLD,"JC, Downtown",277 MONMOUTH ST,B,"$389,000 ",2.0,2,183,8/13/2005,4/24/2006,,960.0,6.0,,179,199.0,,,None,,7302,No,,No,,,Yes,,,Yes,,2718,No,,No,,No,,,Yes,,,No,,277,Monmouth St,Historic Downtown,Jersey City,07302,40.7184819,-74.051485499999998
840,60001243,Condominium,SOLD,"JC, Downtown",104 YORK ST,5,"$389,000 ",1.0,1,53,1/28/2006,4/28/2006,,626.0,3.0,,49,150.0,,,None,,7302,Yes,,Yes,,,No,,,Yes,,5767,No,,No,,No,,,No,,,No,,104,York St,Paulus Hook,Jersey City,07302,40.716167599999999,-74.038205300000001
841,50012022,Condominium,SOLD,North Bergen,4401 SMITH AVE,1,"$389,000 ",2.0,2,39,12/7/2005,6/1/2006,,,5.0,,34,,,,"2 Cars, Garage",,7047,No,,Yes,,,Yes,,,Yes,,9324,No,,No,,No,,,No,,,No,,4401,Smith Ave,Not Found,North Bergen,07047,40.780624799999998,-74.027460099999999
842,60002464,Condominium,SOLD,Guttenberg,214 70TH ST,3B,"$389,000 ",3.0,2,95,2/6/2006,6/12/2006,,1300.0,5.0,,71,240.0,,,"1 Car, Garage",,7093,No,,Yes,,,No,,,No,,3213,No,,No,,No,,,No,,,No,,214,70th St,Not Found,Guttenberg,07093,40.7940313,-74.006132100000002
843,70000740,Condominium,SOLD,West New York,24 AVENUE AT PORT IMPERIAL,330,"$389,000 ",1.0,1,37,1/16/2007,2/27/2007,,740.0,4.0,,34,400.0,,,1 Car,,7093,Yes,,Yes,,,No,,,Yes,,6000,Yes,,No,,Yes,,,No,,,No,,24,Avenue W,Gravesend,Brooklyn,11223,40.595650900000003,-73.993375
